time	sip	dip	port	protocol	up_length	down_length
2015-04-24 00:00:27.408	10.49.212.2	10.49.253.30	80	http	583	379
2015-04-24 00:00:28.678	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:31.205	10.49.216.83	10.49.216.57	8223	unknown	1	1
2015-04-24 00:00:31.412	10.49.212.2	10.49.36.142	8360	http	286	39695
2015-04-24 00:00:31.412	10.49.212.2	10.49.36.142	8360	http	352	39615
2015-04-24 00:00:31.719	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:32.411	10.49.212.2	10.49.36.142	8360	http	281	39690
2015-04-24 00:00:32.411	10.49.212.2	10.49.36.142	8360	http	354	39618
2015-04-24 00:00:33.339	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:00:34.761	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:35.733	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:00:36.408	10.49.212.2	10.49.253.30	80	http	422	372
2015-04-24 00:00:37.182	10.49.212.201	10.49.22.82	21	ftp_control	22	398
2015-04-24 00:00:37.579	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:00:37.803	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:37.894	10.56.64.113	10.49.253.30	80	http	256	168
2015-04-24 00:00:39.900	10.56.4.81	180.149.132.99	80	http	644	281
2015-04-24 00:00:40.412	10.49.212.2	10.49.36.142	8360	http	443	39730
2015-04-24 00:00:40.412	10.49.212.2	10.49.36.142	8360	http	487	39658
2015-04-24 00:00:40.665	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:00:41.411	10.49.212.2	10.49.36.228	8360	http	405	375
2015-04-24 00:00:41.646	10.56.199.123	180.149.131.195	80	http	14857	76009
2015-04-24 00:00:42.177	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-24 00:00:42.267	10.56.199.123	106.38.251.253	80	http	4411	1622
2015-04-24 00:00:42.339	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:00:42.410	10.49.212.2	10.49.36.142	8360	http	353	39785
2015-04-24 00:00:42.410	10.49.212.2	10.49.36.142	8360	http	416	39833
2015-04-24 00:00:42.645	10.56.199.123	110.75.8.9	80	http	425	431
2015-04-24 00:00:43.293	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:00:43.671	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:00:44.319	10.56.4.81	183.60.15.176	443	unknown	192	102
2015-04-24 00:00:44.328	10.56.199.123	124.251.13.4	80	http	1441	273
2015-04-24 00:00:44.832	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:00:45.282	10.49.137.131	10.24.64.34	6682	redis	897	118
2015-04-24 00:00:45.327	10.49.137.131	10.24.64.34	6682	redis	897	118
2015-04-24 00:00:45.327	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:00:45.336	10.49.137.131	10.24.64.34	6682	redis	897	118
2015-04-24 00:00:45.336	10.49.137.131	10.24.64.34	6682	redis	1880	250
2015-04-24 00:00:45.354	10.49.137.131	10.24.64.34	6682	redis	897	89
2015-04-24 00:00:45.381	10.49.137.131	10.24.64.34	6682	redis	897	118
2015-04-24 00:00:45.390	10.49.137.131	10.24.64.34	6682	redis	897	118
2015-04-24 00:00:45.408	10.49.137.131	10.24.64.34	6682	redis	1077	118
2015-04-24 00:00:45.408	10.49.137.131	10.24.64.34	6682	redis	1388	202
2015-04-24 00:00:45.408	10.49.212.2	10.49.253.30	80	http	570	386
2015-04-24 00:00:46.407	10.49.212.2	10.49.253.30	80	http	637	372
2015-04-24 00:00:46.434	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-24 00:00:47.721	10.56.162.217	10.24.64.227	8360	unknown	89	161
2015-04-24 00:00:48.360	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-24 00:00:48.810	10.49.216.57	10.49.216.229	8223	unknown	1	1
2015-04-24 00:00:50.989	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:51.357	10.56.162.217	10.24.64.227	8360	unknown	81	161
2015-04-24 00:00:51.410	10.49.212.2	10.49.36.228	8360	http	657	375
2015-04-24 00:00:51.410	10.49.212.2	10.49.36.142	8360	http	285	39642
2015-04-24 00:00:51.410	10.49.212.2	10.49.36.142	8360	http	228	39617
2015-04-24 00:00:51.997	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:52.275	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:00:52.310	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:00:53.012	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:53.139	10.56.232.160	10.49.81.213	80	http	415	102
2015-04-24 00:00:53.274	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:00:53.931	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:00:54.372	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:00:54.859	10.56.148.233	10.49.21.120	3306	mysql	188	113
2015-04-24 00:00:55.407	10.49.212.2	10.49.253.30	80	http	231	143
2015-04-24 00:00:55.588	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:00:56.316	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:00:58.594	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:01:01.283	10.56.34.124	10.49.253.30	80	http	208	168
2015-04-24 00:01:01.634	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:01:02.471	10.49.212.2	10.49.36.156	80	http	304	1741
2015-04-24 00:01:02.507	10.49.212.2	10.49.36.156	80	http	579	1741
2015-04-24 00:01:02.534	10.49.212.2	10.49.36.156	80	http	567	1741
2015-04-24 00:01:02.633	10.49.212.2	10.49.36.156	80	http	521	1741
2015-04-24 00:01:02.660	10.49.212.2	10.49.36.156	80	http	503	1741
2015-04-24 00:01:02.714	10.49.212.2	10.49.36.156	80	http	517	1741
2015-04-24 00:01:03.100	10.56.199.123	180.149.155.105	80	http	478	396
2015-04-24 00:01:03.407	10.49.212.2	10.49.253.30	80	http	257	175
2015-04-24 00:01:04.406	10.49.212.2	10.49.36.156	80	http	389	1741
2015-04-24 00:01:04.442	10.49.212.2	10.49.36.156	80	http	557	1741
2015-04-24 00:01:04.451	10.49.212.2	10.49.36.156	80	http	612	1741
2015-04-24 00:01:04.460	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-24 00:01:04.479	10.49.212.2	10.49.36.156	80	http	542	1741
2015-04-24 00:01:04.532	10.49.212.2	10.49.36.156	80	http	332	1741
2015-04-24 00:01:04.622	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:01:04.640	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:01:05.441	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:01:06.053	10.49.216.57	10.49.216.229	9123	unknown	1	1
2015-04-24 00:01:06.062	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:06.413	10.49.212.2	10.49.36.142	8360	http	368	39769
2015-04-24 00:01:06.413	10.49.212.2	10.49.36.142	8360	http	409	39740
2015-04-24 00:01:06.477	10.49.212.2	10.49.36.156	80	http	338	1741
2015-04-24 00:01:06.503	10.49.212.2	10.49.36.156	80	http	401	1741
2015-04-24 00:01:06.549	10.49.212.2	10.49.36.156	80	http	405	1741
2015-04-24 00:01:07.034	10.49.216.83	10.49.216.57	8223	unknown	1	1
2015-04-24 00:01:07.412	10.49.212.2	10.49.36.228	8360	http	389	375
2015-04-24 00:01:07.412	10.49.212.2	10.49.36.142	8360	http	599	39616
2015-04-24 00:01:07.412	10.49.212.2	10.49.36.142	8360	http	409	39740
2015-04-24 00:01:07.845	10.49.216.83	10.49.216.57	8223	unknown	1	1
2015-04-24 00:01:08.439	10.49.212.2	10.49.36.156	80	http	322	1741
2015-04-24 00:01:08.493	10.49.212.2	10.49.36.156	80	http	394	1741
2015-04-24 00:01:09.410	10.49.212.2	10.49.253.30	80	http	343	378
2015-04-24 00:01:10.715	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:11.138	10.49.216.57	10.49.216.229	9123	unknown	1	1
2015-04-24 00:01:11.309	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:01:11.903	10.49.216.57	10.49.216.229	8223	unknown	1	1
2015-04-24 00:01:12.416	10.49.212.2	10.49.36.142	8360	http	377	39730
2015-04-24 00:01:12.416	10.49.212.2	10.49.36.142	8360	http	222	39623
2015-04-24 00:01:14.397	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:01:14.892	10.56.4.81	180.149.132.99	80	http	644	281
2015-04-24 00:01:15.666	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:16.313	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:16.412	10.49.212.2	10.49.253.30	80	http	514	374
2015-04-24 00:01:16.836	10.60.26.61	54.243.200.59	443	ssl	2141	4293
2015-04-24 00:01:17.411	10.49.212.2	10.49.253.30	80	http	274	401
2015-04-24 00:01:18.401	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:01:18.500	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:01:19.626	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:01:20.543	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:01:21.326	10.56.92.15	123.58.181.139	80	http	7621	458
2015-04-24 00:01:21.371	10.56.162.217	10.24.64.227	8360	unknown	81	161
2015-04-24 00:01:22.415	10.49.212.2	10.49.36.142	8360	http	305	39709
2015-04-24 00:01:22.415	10.49.212.2	10.49.36.142	8360	http	352	39662
2015-04-24 00:01:22.631	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:01:22.677	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:01:24.387	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:01:24.413	10.49.212.2	10.49.36.142	8360	http	1141	36200
2015-04-24 00:01:24.413	10.49.212.2	10.49.36.142	8360	http	342	21720
2015-04-24 00:01:24.413	10.49.212.2	10.49.36.228	8360	http	413	103
2015-04-24 00:01:24.422	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-24 00:01:24.422	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:24.666	10.60.26.61	10.49.81.153	445	smb	923	724
2015-04-24 00:01:24.765	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:25.494	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-24 00:01:25.719	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:01:26.583	10.56.232.160	10.77.216.254	64816	unknown	2661	922
2015-04-24 00:01:27.230	10.56.233.44	221.176.28.63	8080	unknown	0	0
2015-04-24 00:01:27.429	10.49.180.25	220.181.150.162	80	http	220	390
2015-04-24 00:01:27.735	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:01:27.762	10.49.180.25	220.181.150.195	80	http	453	233
2015-04-24 00:01:27.799	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:28.662	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:01:28.743	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:28.761	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:01:30.182	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-24 00:01:30.326	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:30.434	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:33.413	10.49.212.2	10.49.36.228	8360	http	400	375
2015-04-24 00:01:33.864	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:01:34.845	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:01:36.898	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:37.743	10.56.162.217	10.24.64.227	8360	unknown	89	161
2015-04-24 00:01:39.408	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:01:39.930	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:40.749	10.56.199.123	180.149.131.35	80	http	1396	622
2015-04-24 00:01:40.758	10.56.199.123	180.149.131.35	80	http	702	311
2015-04-24 00:01:40.820	10.56.199.123	183.61.19.194	80	http	128	235
2015-04-24 00:01:41.018	10.56.199.123	121.40.207.120	80	http	2848	36402
2015-04-24 00:01:41.784	10.56.9.93	123.150.178.154	443	ssl	1751	4108
2015-04-24 00:01:42.963	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:43.313	10.56.199.123	117.79.81.135	80	http	1033	536
2015-04-24 00:01:43.467	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:43.944	10.56.58.115	10.49.253.30	80	http	245	168
2015-04-24 00:01:44.385	10.56.167.236	10.49.253.30	80	http	205	168
2015-04-24 00:01:44.880	10.56.199.123	106.120.181.50	80	http	890	966
2015-04-24 00:01:45.096	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:01:45.410	10.49.212.2	10.49.253.30	80	http	203	370
2015-04-24 00:01:45.780	10.49.137.131	10.24.64.34	6682	unknown	570	0
2015-04-24 00:01:45.780	10.49.137.131	10.24.64.34	6682	redis	618	5
2015-04-24 00:01:45.780	10.49.137.131	10.24.64.34	6682	redis	606	82
2015-04-24 00:01:45.799	10.49.137.131	10.24.64.34	6682	redis	606	22
2015-04-24 00:01:45.799	10.49.137.131	10.24.64.34	6682	unknown	570	0
2015-04-24 00:01:45.799	10.49.137.131	10.24.64.34	6682	unknown	558	0
2015-04-24 00:01:45.807	10.49.137.131	10.24.64.34	6682	redis	738	82
2015-04-24 00:01:45.825	10.49.137.131	10.24.64.34	6682	redis	618	82
2015-04-24 00:01:45.825	10.49.137.131	10.24.64.34	6682	redis	738	82
2015-04-24 00:01:45.825	10.49.137.131	10.24.64.34	6682	redis	618	82
2015-04-24 00:01:45.834	10.49.137.131	10.24.64.34	6682	redis	1471	202
2015-04-24 00:01:45.843	10.49.137.131	10.24.64.34	6682	unknown	570	0
2015-04-24 00:01:45.852	10.49.137.131	10.24.64.34	6682	redis	738	5
2015-04-24 00:01:45.852	10.49.137.131	10.24.64.34	6682	redis	570	82
2015-04-24 00:01:45.852	10.49.137.131	10.24.64.34	6682	redis	606	82
2015-04-24 00:01:45.861	10.49.137.131	10.24.64.34	6682	redis	618	82
2015-04-24 00:01:45.997	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:01:47.409	10.49.212.2	10.49.253.30	80	http	161	370
2015-04-24 00:01:47.742	10.56.162.217	10.24.64.227	8360	unknown	89	161
2015-04-24 00:01:48.129	10.56.148.233	10.39.18.35	8360	http	613	398
2015-04-24 00:01:48.462	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:48.480	10.56.131.158	10.49.253.30	80	http	275	168
2015-04-24 00:01:49.407	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:49.533	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-24 00:01:49.533	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:49.713	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:01:49.777	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:50.054	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:01:50.414	10.49.212.2	10.49.36.142	8360	http	247	39698
2015-04-24 00:01:50.414	10.49.212.2	10.49.36.228	8360	http	233	375
2015-04-24 00:01:50.414	10.49.212.2	10.49.36.142	8360	http	459	39763
2015-04-24 00:01:51.233	10.56.129.158	17.134.62.236	443	unknown	888	4605
2015-04-24 00:01:51.413	10.49.212.2	10.49.36.142	8360	http	303	39722
2015-04-24 00:01:51.413	10.56.162.217	10.24.64.227	8360	unknown	81	161
2015-04-24 00:01:51.413	10.49.212.2	10.49.36.142	8360	http	479	39757
2015-04-24 00:01:52.368	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:52.412	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:52.412	10.49.212.2	10.49.36.142	8360	http	455	39754
2015-04-24 00:01:52.412	10.49.212.2	10.49.36.142	8360	http	380	39634
2015-04-24 00:01:52.539	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-24 00:01:52.782	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:01:53.079	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:54.320	10.56.162.217	10.24.64.227	8360	unknown	80	161
2015-04-24 00:01:54.410	10.49.212.2	10.49.253.30	80	http	199	368
2015-04-24 00:01:54.654	10.60.26.61	10.49.81.153	445	smb	923	724
2015-04-24 00:01:55.130	10.56.148.233	10.39.18.35	8360	http	615	398
2015-04-24 00:01:56.111	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:01:56.409	10.49.212.2	10.49.253.30	80	http	213	375
2015-04-24 00:01:57.372	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:01:57.462	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:01:57.741	10.56.162.217	10.24.64.227	8360	unknown	89	161
2015-04-24 00:02:00.216	10.56.233.44	221.176.30.52	8050	http	834	88
2015-04-24 00:02:00.414	10.49.212.2	10.49.36.142	8360	http	388	39723
2015-04-24 00:02:00.414	10.49.212.2	10.49.36.142	8360	http	249	39667
2015-04-24 00:02:01.206	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:02:01.440	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:02:02.683	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:02.773	10.56.233.44	221.176.28.63	8080	unknown	0	0
2015-04-24 00:02:04.717	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:02:06.409	10.49.212.2	10.49.253.30	80	http	201	373
2015-04-24 00:02:10.413	10.49.212.2	10.49.36.142	8360	http	335	39683
2015-04-24 00:02:10.413	10.49.212.2	10.49.36.142	8360	http	518	39633
2015-04-24 00:02:10.530	10.49.212.2	10.49.36.156	80	http	567	1741
2015-04-24 00:02:10.558	10.49.212.2	10.49.36.156	80	http	421	1741
2015-04-24 00:02:10.620	10.49.212.2	10.49.36.156	80	http	460	1741
2015-04-24 00:02:10.675	10.49.212.2	10.49.36.156	80	http	503	1741
2015-04-24 00:02:10.693	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:02:10.819	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:02:11.412	10.49.212.2	10.49.36.228	8360	http	558	375
2015-04-24 00:02:12.484	10.49.212.2	10.49.36.156	80	http	558	1741
2015-04-24 00:02:12.493	10.49.212.2	10.49.36.156	80	http	438	1741
2015-04-24 00:02:12.501	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:02:12.529	10.49.212.2	10.49.36.156	80	http	391	1741
2015-04-24 00:02:13.393	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:02:14.446	10.49.212.2	10.49.36.156	80	http	321	1741
2015-04-24 00:02:14.518	10.49.212.2	10.49.36.156	80	http	400	1741
2015-04-24 00:02:14.527	10.49.212.2	10.49.36.156	80	http	400	1741
2015-04-24 00:02:14.815	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:14.888	10.56.4.81	180.149.132.99	80	http	644	281
2015-04-24 00:02:16.381	10.49.212.2	10.49.36.156	80	http	320	1741
2015-04-24 00:02:16.408	10.49.212.2	10.49.253.30	80	http	201	369
2015-04-24 00:02:16.589	10.49.36.2	10.23.251.221	8360	http	117	190
2015-04-24 00:02:16.741	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:02:16.822	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:02:18.497	10.56.232.208	10.49.253.30	80	http	207	168
2015-04-24 00:02:18.497	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:02:19.928	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:02:20.412	10.49.212.2	10.49.36.142	8360	http	469	2531
2015-04-24 00:02:20.412	10.49.212.2	10.49.36.142	8360	http	385	39742
2015-04-24 00:02:21.411	10.49.212.2	10.49.36.142	8360	http	413	39784
2015-04-24 00:02:21.457	10.56.162.217	10.24.64.227	8360	unknown	81	161
2015-04-24 00:02:21.484	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:02:22.410	10.49.212.2	10.49.36.228	8360	http	481	103
2015-04-24 00:02:22.410	10.49.212.2	10.49.36.142	8360	http	403	39769
2015-04-24 00:02:22.410	10.49.212.2	10.49.36.142	8360	http	334	474
2015-04-24 00:02:22.726	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:02:23.914	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:24.030	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:02:24.508	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:02:24.526	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:02:24.553	10.60.26.61	10.49.81.153	445	smb	1102	902
2015-04-24 00:02:26.407	10.49.212.2	10.49.253.30	80	http	225	379
2015-04-24 00:02:27.910	10.56.21.129	10.49.253.30	80	http	260	168
2015-04-24 00:02:30.529	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:02:31.221	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:02:31.410	10.49.212.2	10.49.36.142	8360	http	282	39702
2015-04-24 00:02:31.410	10.49.212.2	10.49.36.142	8360	http	368	39722
2015-04-24 00:02:31.771	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:02:32.004	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:33.517	10.49.137.82	10.32.172.9	80	http_proxy	89	171
2015-04-24 00:02:33.869	10.49.178.157	10.49.174.152	3306	mysql	609	1398
2015-04-24 00:02:34.363	10.49.212.201	10.49.22.82	21	ftp_control	22	385
2015-04-24 00:02:34.426	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:02:35.038	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:35.407	10.49.212.2	10.49.253.30	80	http	241	389
2015-04-24 00:02:37.351	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:02:37.856	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:02:38.071	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:39.223	10.49.216.83	10.49.216.57	8223	unknown	1	1
2015-04-24 00:02:39.511	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:02:40.096	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:40.410	10.49.212.2	10.49.36.142	8360	http	255	39685
2015-04-24 00:02:40.410	10.49.212.2	10.49.36.228	8360	http	656	103
2015-04-24 00:02:40.447	10.56.199.123	180.149.131.35	80	http	4208	1866
2015-04-24 00:02:40.483	10.56.199.123	180.149.131.35	80	http	1396	622
2015-04-24 00:02:42.319	10.56.199.123	106.38.251.253	80	http	4409	1622
2015-04-24 00:02:42.409	10.49.212.2	10.49.36.228	8360	http	223	375
2015-04-24 00:02:42.409	10.49.212.2	10.49.36.142	8360	http	287	39709
2015-04-24 00:02:42.409	10.49.212.2	10.49.36.142	8360	http	431	39882
2015-04-24 00:02:44.137	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:44.209	10.56.199.123	218.77.79.60	80	http	1649	286
2015-04-24 00:02:45.479	10.49.137.131	10.24.64.34	6682	redis	432	58
2015-04-24 00:02:45.488	10.49.137.131	10.24.64.34	6682	redis	400	58
2015-04-24 00:02:45.497	10.49.137.131	10.24.64.34	6682	redis	400	58
2015-04-24 00:02:45.497	10.49.137.131	10.24.64.34	6682	redis	432	58
2015-04-24 00:02:45.505	10.49.137.131	10.24.64.34	6682	redis	400	29
2015-04-24 00:02:45.505	10.49.137.131	10.24.64.34	6682	redis	432	58
2015-04-24 00:02:45.505	10.49.137.131	10.24.64.34	6682	redis	512	58
2015-04-24 00:02:45.505	10.49.137.131	10.24.64.34	6682	redis	424	58
2015-04-24 00:02:45.514	10.49.137.131	10.24.64.34	6682	redis	392	58
2015-04-24 00:02:45.514	10.49.137.131	10.24.64.34	6682	redis	512	58
2015-04-24 00:02:45.532	10.49.137.131	10.24.64.34	6682	redis	432	58
2015-04-24 00:02:45.532	10.49.137.131	10.24.64.34	6682	redis	432	58
2015-04-24 00:02:45.569	10.49.137.131	10.24.64.34	6682	redis	512	58
2015-04-24 00:02:45.569	10.49.137.131	10.24.64.34	6682	redis	424	5
2015-04-24 00:02:46.379	10.49.212.201	10.49.22.82	21	ftp_control	22	385
2015-04-24 00:02:47.783	10.56.162.217	10.24.64.227	8360	unknown	89	161
2015-04-24 00:02:47.846	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:02:49.772	10.49.216.57	10.49.216.229	9123	unknown	1	1
2015-04-24 00:02:50.077	10.56.249.110	10.49.253.30	80	http	207	168
2015-04-24 00:02:50.888	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:02:53.713	10.56.199.123	191.238.50.159	80	http	1340	478
2015-04-24 00:02:54.127	10.56.148.233	10.39.18.35	8360	http	613	398
2015-04-24 00:02:54.569	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:02:54.659	10.60.26.61	10.49.81.153	445	smb	923	724
2015-04-24 00:02:55.126	10.56.148.233	10.39.18.35	8360	http	615	398
2015-04-24 00:02:55.261	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:02:55.784	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:02:55.810	10.54.251.109	113.105.143.238	80	http	289	215
2015-04-24 00:02:56.413	10.49.212.2	10.49.36.142	8360	http	249	0
2015-04-24 00:02:58.402	10.54.250.134	218.92.220.55	80	http	70	1693
2015-04-24 00:02:58.790	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:02:59.870	10.56.21.129	10.49.223.158	80	http	891	137
2015-04-24 00:03:00.318	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:03:01.795	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:03:04.800	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:03:05.881	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:03:06.097	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:03:06.169	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-24 00:03:06.411	10.49.212.2	10.49.36.142	8360	http	332	39620
2015-04-24 00:03:06.411	10.49.212.2	10.49.36.142	8360	http	250	0
2015-04-24 00:03:07.410	10.49.212.2	10.49.36.228	8360	http	275	375
